"Time [yyyy-MM-dd hh:mm:ss]","Q_maxpost [m3/s]","Q_param_low [[m3/s]","Q_param_high [m3/s]","Q_total_low [m3/s]","Q_total_high [m3/s]"
1974-05-15 07:00:00,36286.6,35607.6,36670.5,35197.9,37122.8
1974-05-16 07:00:00,36359.6,35660.8,36791.3,35426.7,37121.8
1974-05-17 07:00:00,36579.0,35923.0,37013.1,35499.2,37414.4
1974-05-18 07:00:00,36798.8,36166.5,37239.2,35801.2,37505.9
1974-05-19 07:00:00,37092.6,36346.3,37602.1,36086.5,37958.1
1974-05-20 07:00:00,37460.9,36758.4,37939.0,36346.4,38350.2
1974-05-21 07:00:00,37756.4,37071.5,38240.3,36776.9,38488.2
1974-05-22 07:00:00,37904.5,37183.6,38320.3,36813.1,38587.1
1974-05-23 07:00:00,38052.8,37317.1,38523.2,36926.9,38772.1
1974-05-24 07:00:00,38127.0,37454.7,38611.2,36994.6,38797.8
1974-05-25 07:00:00,38127.0,37418.1,38499.8,37185.4,38839.6
1974-05-26 07:00:00,38201.2,37512.4,38647.6,37074.6,39035.6
1974-05-27 07:00:00,38275.5,37576.2,38750.1,37225.0,38996.4
1974-05-28 07:00:00,38127.0,37457.6,38574.6,37191.8,38833.0
1974-05-29 07:00:00,38127.0,37437.5,38504.2,37103.4,38899.7
1974-05-30 07:00:00,38127.0,37402.6,38560.9,37200.1,38799.0
1974-05-31 07:00:00,38127.0,37441.9,38544.1,37156.0,38917.3
1974-06-01 07:00:00,38052.8,37348.7,38464.0,36977.0,38858.0
1974-06-02 07:00:00,38052.8,37383.1,38437.1,37038.2,38770.5
1974-06-03 07:00:00,37904.5,37164.2,38394.2,36914.2,38659.9
1974-06-04 07:00:00,37830.4,37089.4,38260.2,36941.8,38537.8
1974-06-05 07:00:00,37756.4,37086.1,38227.8,36646.7,38498.7
1974-06-06 07:00:00,37682.5,37013.8,38124.4,36773.1,38434.7
1974-06-07 07:00:00,37534.7,36899.8,38007.3,36630.6,38223.5
1974-06-08 07:00:00,37387.1,36728.8,37831.2,36387.9,38096.5
1974-06-09 07:00:00,37166.1,36509.0,37596.4,36187.8,37935.3
1974-06-10 07:00:00,37092.6,36423.5,37501.6,36016.2,37865.0
1974-06-11 07:00:00,37019.0,36401.7,37444.2,36078.2,37774.7
1974-06-12 07:00:00,36945.6,36292.1,37296.2,35814.9,37634.5
1974-06-13 07:00:00,36872.2,36172.9,37266.3,35924.8,37690.8
1974-06-14 07:00:00,36725.5,36024.1,37132.6,35700.5,37535.8
1974-06-15 07:00:00,36505.8,35832.3,36894.4,35498.8,37371.8
1974-06-16 07:00:00,36359.6,35698.6,36836.5,35362.8,37116.4
1974-06-17 07:00:00,36140.7,35496.0,36603.4,35336.2,36925.2
1974-06-18 07:00:00,35995.1,35337.7,36409.2,34941.6,36687.5
1974-06-19 07:00:00,35922.3,35243.6,36308.8,34913.9,36680.2
1974-06-20 07:00:00,35849.6,35242.2,36314.0,34904.8,36640.3
1974-06-21 07:00:00,35922.3,35265.4,36383.0,34853.2,36761.2
1974-06-22 07:00:00,35849.6,35162.3,36289.5,34839.8,36650.2
1974-06-23 07:00:00,35704.3,35037.4,36129.5,34677.0,36524.1
1974-06-24 07:00:00,35631.7,34983.2,36104.8,34715.3,36395.5
1974-06-25 07:00:00,35486.7,34850.9,35863.9,34577.2,36198.7
1974-06-26 07:00:00,35414.3,34762.6,35892.0,34433.5,36198.2
1974-06-27 07:00:00,35414.3,34748.8,35847.9,34390.4,36139.5
1974-06-28 07:00:00,35342.0,34645.6,35747.7,34312.2,36103.6
1974-06-29 07:00:00,35197.4,34540.5,35637.4,34269.5,35909.1
1974-06-30 07:00:00,35053.0,34361.0,35526.7,34124.6,35742.2
1974-07-01 07:00:00,34836.8,34154.2,35275.7,33928.5,35661.0
1974-07-02 07:00:00,34549.3,33866.1,35015.4,33421.4,35301.6
1974-07-03 07:00:00,34119.5,33440.0,34632.7,33225.3,34880.3
1974-07-04 07:00:00,33691.6,33103.5,34211.8,32726.3,34435.7
1974-07-05 07:00:00,33265.5,32609.3,33697.7,32251.3,33957.9
1974-07-06 07:00:00,32770.7,32160.1,33267.9,31922.4,33529.3
1974-07-07 07:00:00,32489.1,31797.7,32935.7,31634.4,33199.3
1974-07-08 07:00:00,32138.3,31510.6,32631.0,31243.7,32873.9
1974-07-09 07:00:00,31858.6,31247.6,32312.5,30995.5,32608.3
1974-07-10 07:00:00,31579.7,30943.2,32028.2,30625.4,32348.2
1974-07-11 07:00:00,31301.6,30677.0,31704.3,30392.1,32075.3
1974-07-12 07:00:00,31162.9,30518.3,31598.5,30250.4,31825.2
1974-07-13 07:00:00,31093.6,30388.6,31595.9,30227.4,31778.9
1974-07-14 07:00:00,31024.4,30374.0,31492.8,30014.9,31766.1
1974-07-15 07:00:00,30886.1,30208.7,31412.2,29983.8,31676.9
1974-07-16 07:00:00,30886.1,30260.9,31376.4,30099.7,31668.2
1974-07-17 07:00:00,30886.1,30278.9,31366.8,30059.1,31628.3
1974-07-18 07:00:00,31024.4,30323.5,31471.5,29994.4,31656.5
1974-07-19 07:00:00,31024.4,30409.7,31480.2,30181.2,31888.2
1974-07-20 07:00:00,31093.6,30464.7,31522.8,30107.2,31810.2
1974-07-21 07:00:00,31232.2,30557.8,31652.3,30369.3,31975.5
1974-07-22 07:00:00,31371.1,30743.9,31830.8,30452.1,32191.0
1974-07-23 07:00:00,31579.7,30898.5,32074.1,30677.3,32333.4
1974-07-24 07:00:00,31788.8,31165.7,32232.9,30852.2,32464.5
1974-07-25 07:00:00,31998.3,31356.5,32421.6,31055.2,32795.0
1974-07-26 07:00:00,32208.4,31580.4,32612.5,31350.4,32967.2
1974-07-27 07:00:00,32489.1,31872.8,33093.2,31645.3,33361.7
1974-07-28 07:00:00,32629.8,31928.3,33039.8,31611.9,33321.9
1974-07-29 07:00:00,32982.4,32336.8,33438.3,32083.1,33750.1
1974-07-30 07:00:00,33123.9,32426.4,33571.3,32213.0,33765.5
1974-07-31 07:00:00,33265.5,32589.4,33713.8,32385.1,34047.2
1974-08-01 07:00:00,33478.3,32837.3,33888.7,32569.4,34129.1
1974-08-02 07:00:00,33691.6,33065.7,34180.0,32629.1,34473.8
1974-08-03 07:00:00,33834.0,33106.0,34275.0,32856.5,34601.9
1974-08-04 07:00:00,33976.7,33364.6,34460.5,33116.4,34678.0
1974-08-05 07:00:00,34119.5,33452.5,34586.3,33225.2,34736.6
1974-08-06 07:00:00,34262.6,33662.5,34685.3,33346.1,35114.7
1974-08-07 07:00:00,34405.8,33786.9,34849.7,33446.5,35044.5
1974-08-08 07:00:00,34549.3,33880.6,35036.4,33635.1,35324.2
1974-08-09 07:00:00,34549.3,33875.1,34950.6,33618.5,35276.7
1974-08-10 07:00:00,34693.0,34088.2,35109.4,33682.3,35451.2
1974-08-11 07:00:00,34693.0,33992.6,35112.2,33735.1,35408.5
1974-08-12 07:00:00,34621.1,33974.3,35056.2,33573.6,35322.5
1974-08-13 07:00:00,34477.5,33810.9,34885.7,33581.2,35196.1
1974-08-14 07:00:00,34334.2,33626.5,34850.2,33418.4,35081.9
1974-08-15 07:00:00,34334.2,33690.3,34753.6,33439.0,35034.8
1974-08-16 07:00:00,34191.0,33533.4,34616.8,33241.6,34899.9
1974-08-17 07:00:00,34048.1,33384.9,34518.6,33095.6,34756.6
1974-08-18 07:00:00,34048.1,33390.7,34508.7,33219.2,34881.8
1974-08-19 07:00:00,33976.7,33302.0,34387.8,32985.5,34630.4
1974-08-20 07:00:00,33976.7,33326.2,34415.4,33092.0,34744.6
1974-08-21 07:00:00,33834.0,33212.9,34305.3,32942.4,34562.9
1974-08-22 07:00:00,33549.3,32937.2,34054.6,32679.5,34350.9
1974-08-23 07:00:00,33336.4,32691.5,33760.9,32402.8,34083.7
1974-08-24 07:00:00,33407.3,32793.7,33887.8,32568.0,34311.2
1974-08-25 07:00:00,33265.5,32632.8,33742.4,32350.4,33962.1
1974-08-26 07:00:00,33123.9,32515.7,33547.4,32099.1,33932.8
1974-08-27 07:00:00,33194.6,32533.2,33661.9,32217.5,34048.5
1974-08-28 07:00:00,33265.5,32629.9,33747.5,32347.6,34094.3
1974-08-29 07:00:00,33407.3,32681.1,33884.6,32553.4,34104.6
1974-08-30 07:00:00,33620.4,32958.2,34108.4,32641.1,34476.2
1974-08-31 07:00:00,33905.3,33250.5,34293.8,33011.0,34579.1
1974-09-01 07:00:00,34191.0,33561.9,34658.1,33286.0,34936.4
1974-09-02 07:00:00,34405.8,33735.9,34883.0,33531.7,35161.7
1974-09-03 07:00:00,34549.3,33955.9,34963.5,33566.3,35407.8
1974-09-04 07:00:00,34908.8,34325.5,35349.4,34072.6,35711.2
1974-09-05 07:00:00,35269.7,34582.7,35706.8,34336.5,36089.9
1974-09-06 07:00:00,35559.2,34921.7,35954.0,34748.4,36263.3
1974-09-07 07:00:00,35704.3,35035.8,36133.3,34738.7,36424.4
1974-09-08 07:00:00,35776.9,35106.3,36173.1,34761.8,36505.0
1974-09-09 07:00:00,35922.3,35271.7,36321.0,34896.9,36698.4
1974-09-10 07:00:00,36213.7,35557.8,36624.4,35213.3,36982.5
1974-09-11 07:00:00,36505.8,35800.7,36901.2,35554.5,37239.4
1974-09-12 07:00:00,36725.5,36040.8,37160.8,35694.2,37511.2
1974-09-13 07:00:00,37019.0,36400.8,37526.4,35988.5,37779.9
1974-09-14 07:00:00,37387.1,36744.2,37806.0,36341.2,38073.4
1974-09-15 07:00:00,37756.4,37031.7,38166.5,36619.2,38416.0
1974-09-16 07:00:00,38275.5,37529.1,38785.1,37258.1,39124.9
1974-09-17 07:00:00,38797.0,38117.8,39275.3,37775.1,39497.5
1974-09-18 07:00:00,39320.9,38569.6,39741.7,38237.2,40061.4
1974-09-19 07:00:00,39696.6,38921.2,40138.0,38651.3,40527.9
1974-09-20 07:00:00,40149.1,39404.3,40618.6,39168.4,40964.3
1974-09-21 07:00:00,40451.6,39742.6,40929.2,39447.1,41224.5
1974-09-22 07:00:00,40755.0,40034.2,41189.1,39692.4,41482.8
1974-09-23 07:00:00,40983.0,40165.0,41438.0,39841.8,41787.6
1974-09-24 07:00:00,41211.5,40441.4,41675.5,40202.6,42024.1
1974-09-25 07:00:00,41364.0,40623.2,41838.5,40228.0,42162.8
1974-09-26 07:00:00,41669.7,40895.5,42212.6,40514.3,42430.1
1974-09-27 07:00:00,41822.8,41039.2,42313.7,40836.3,42733.1
1974-09-28 07:00:00,41976.1,41204.5,42432.3,40930.6,42728.4
1974-09-29 07:00:00,42129.6,41360.1,42599.7,41132.2,43033.8
1974-09-30 07:00:00,42360.3,41550.3,42858.3,41323.4,43184.4
1974-10-01 07:00:00,42437.2,41635.1,42899.6,41187.9,43275.1
1974-10-02 07:00:00,42591.3,41811.2,43090.4,41390.0,43412.9
1974-10-03 07:00:00,42745.6,41937.1,43237.8,41572.2,43441.2
1974-10-04 07:00:00,42900.0,42097.4,43435.4,41793.1,43714.3
1974-10-05 07:00:00,43054.7,42255.0,43558.3,41951.6,43934.9
1974-10-06 07:00:00,43209.5,42447.6,43727.4,42023.6,43990.0
1974-10-07 07:00:00,43442.1,42583.9,43859.3,42232.1,44150.9
1974-10-08 07:00:00,43675.1,42879.1,44146.4,42535.4,44478.9
1974-10-09 07:00:00,43986.5,43160.5,44510.0,42785.7,44833.6
1974-10-10 07:00:00,44376.8,43539.3,44853.2,43175.8,45167.3
1974-10-11 07:00:00,44689.8,43746.6,45185.7,43451.2,45416.6
1974-10-12 07:00:00,44925.1,44049.3,45500.0,43684.7,45717.7
1974-10-13 07:00:00,45239.5,44346.3,45740.4,44053.6,46080.0
1974-10-14 07:00:00,45396.9,44493.1,45860.7,44206.5,46113.4
1974-10-15 07:00:00,45554.6,44695.9,46164.8,44364.8,46377.7
1974-10-16 07:00:00,45791.4,44887.6,46307.1,44631.3,46754.5
1974-10-17 07:00:00,46028.6,45122.8,46625.7,44752.6,46838.0
1974-10-18 07:00:00,46187.0,45233.4,46703.8,45012.7,46983.1
1974-10-19 07:00:00,46345.6,45376.8,46861.1,45102.5,47135.0
1974-10-20 07:00:00,46583.8,45597.9,47112.1,45366.2,47338.0
1974-10-21 07:00:00,46822.4,45851.3,47356.9,45563.1,47696.4
1974-10-22 07:00:00,47061.5,46119.0,47547.7,45822.1,47781.4
1974-10-23 07:00:00,47300.9,46301.0,47862.8,46025.0,48222.4
1974-10-24 07:00:00,47620.9,46606.8,48173.1,46394.8,48460.4
1974-10-25 07:00:00,47861.3,46879.8,48441.7,46624.4,48718.8
1974-10-26 07:00:00,48021.8,47034.1,48680.2,46779.5,48944.6
1974-10-27 07:00:00,48262.9,47282.1,48870.4,46803.5,49140.0
1974-10-28 07:00:00,48504.4,47479.4,49150.5,47224.4,49424.2
1974-10-29 07:00:00,48665.7,47646.3,49279.4,47312.4,49540.3
1974-10-30 07:00:00,48907.9,47857.3,49493.3,47717.2,49908.4
1974-10-31 07:00:00,49069.5,48020.1,49712.3,47683.9,49970.9
1974-11-01 07:00:00,49231.4,48214.4,49907.7,47847.8,50210.6
1974-11-02 07:00:00,49393.5,48355.5,49962.6,48004.1,50209.7
1974-11-03 07:00:00,49555.7,48432.9,50155.0,48306.5,50425.8
1974-11-04 07:00:00,49799.4,48734.3,50379.2,48497.2,50717.3
1974-11-05 07:00:00,50043.5,49033.2,50637.7,48687.7,51019.2
1974-11-06 07:00:00,50206.5,49162.6,50864.9,48854.8,51080.2
1974-11-07 07:00:00,50369.6,49277.3,51011.0,48994.2,51247.7
1974-11-08 07:00:00,50614.7,49559.7,51241.9,49212.1,51788.2
1974-11-09 07:00:00,51024.0,49900.2,51648.4,49516.4,51843.5
1974-11-10 07:00:00,51516.7,50411.0,52183.8,50114.8,52476.6
1974-11-11 07:00:00,52176.1,51017.9,52817.8,50811.6,53051.0
1974-11-12 07:00:00,52589.6,51446.0,53225.3,51161.7,53506.4
1974-11-13 07:00:00,52838.3,51719.2,53519.8,51343.3,53968.7
1974-11-14 07:00:00,52921.3,51812.4,53615.6,51502.9,54026.2
1974-11-15 07:00:00,53004.3,51889.8,53699.0,51615.9,54111.2
1974-11-16 07:00:00,53087.4,51965.7,53873.9,51553.8,54079.8
1974-11-17 07:00:00,53087.4,51933.6,53795.9,51664.0,54101.8
1974-11-18 07:00:00,53004.3,51880.7,53770.7,51470.1,54054.3
1974-11-19 07:00:00,53004.3,51799.5,53768.0,51478.9,54115.4
1974-11-20 07:00:00,53170.5,52016.8,53946.5,51689.2,54225.7
1974-11-21 07:00:00,53253.6,52132.6,54069.2,51883.8,54423.4
1974-11-22 07:00:00,53170.5,52088.7,53911.0,51653.4,54205.7
1974-11-23 07:00:00,53336.8,52225.5,54189.7,51795.3,54486.4
1974-11-24 07:00:00,53503.4,52309.9,54253.2,52057.5,54589.9
1974-11-25 07:00:00,53670.1,52514.7,54456.4,52248.6,54809.8
1974-11-26 07:00:00,53753.5,52587.4,54482.9,52360.7,54835.1
1974-11-27 07:00:00,53753.5,52634.0,54490.1,52354.9,54921.1
1974-11-28 07:00:00,53837.0,52730.6,54618.0,52509.2,54900.5
1974-11-29 07:00:00,53920.5,52773.2,54802.4,52592.8,55233.0
1974-11-30 07:00:00,53837.0,52739.7,54634.7,52346.7,54876.1
1974-12-01 07:00:00,53753.5,52586.4,54566.1,52323.7,54886.9
1974-12-02 07:00:00,53837.0,52753.1,54578.2,52430.5,54812.4
1974-12-03 07:00:00,53920.5,52774.3,54659.3,52481.0,55030.6
1974-12-04 07:00:00,53920.5,52711.8,54711.0,52600.3,55045.9
1974-12-05 07:00:00,54004.0,52767.4,54867.7,52530.8,55085.6
1974-12-06 07:00:00,54171.3,52924.1,54957.2,52631.9,55102.0
1974-12-07 07:00:00,54506.3,53379.5,55412.5,53041.5,55705.4
1974-12-08 07:00:00,54255.0,53188.2,55004.0,52809.6,55422.7
1974-12-09 07:00:00,54004.0,52821.7,54811.4,52507.1,55272.0
1974-12-10 07:00:00,53920.5,52739.1,54728.3,52511.8,55001.7
1974-12-11 07:00:00,53670.1,52443.5,54451.4,52120.0,54659.1
1974-12-12 07:00:00,53420.1,52179.0,54194.2,51910.2,54424.8
1974-12-13 07:00:00,53336.8,52188.5,54096.5,51911.5,54250.6
1974-12-14 07:00:00,53253.6,52120.4,54014.8,51826.9,54345.2
1974-12-15 07:00:00,53087.4,51971.3,53805.1,51697.3,54123.0
1974-12-16 07:00:00,52838.3,51704.7,53514.8,51419.3,54040.2
1974-12-17 07:00:00,52589.6,51441.8,53285.0,51169.2,53638.7
1974-12-18 07:00:00,52341.3,51189.8,53045.1,50812.6,53315.6
1974-12-19 07:00:00,52341.3,51229.0,53017.9,50950.9,53517.7
1974-12-20 07:00:00,52176.1,51081.6,52885.1,50787.2,53300.0
1974-12-21 07:00:00,51763.6,50610.9,52329.0,50102.5,52817.7
1974-12-22 07:00:00,51352.3,50236.0,51998.2,49938.6,52219.7
1974-12-23 07:00:00,50942.1,49882.6,51642.9,49535.8,51881.4
1974-12-24 07:00:00,50614.7,49515.8,51298.5,49329.3,51742.7
1974-12-25 07:00:00,50288.0,49237.4,50963.0,48868.8,51207.2
1974-12-26 07:00:00,49799.4,48783.6,50394.6,48454.5,50844.8
1974-12-27 07:00:00,49150.5,48190.8,49687.0,47788.8,50098.5
1974-12-28 07:00:00,48665.7,47586.6,49242.2,47326.2,49576.4
1974-12-29 07:00:00,48343.4,47339.0,48966.0,46980.6,49186.4
1974-12-30 07:00:00,47861.3,46865.9,48412.8,46612.7,48611.6
1974-12-31 07:00:00,47620.9,46684.4,48168.4,46255.3,48478.2
1975-01-01 07:00:00,47300.9,46326.8,47868.2,46063.9,48137.7
1975-01-02 07:00:00,46902.1,45933.7,47509.0,45666.3,47795.1
1975-01-03 07:00:00,46583.8,45642.5,47247.3,45241.3,47602.0
1975-01-04 07:00:00,46266.3,45268.2,46763.5,45113.6,47180.7
1975-01-05 07:00:00,45949.5,45043.1,46474.9,44761.3,46730.6
1975-01-06 07:00:00,45712.4,44816.4,46201.1,44447.2,46555.3
1975-01-07 07:00:00,45396.9,44517.5,45885.6,44106.3,46283.0
1975-01-08 07:00:00,45160.8,44201.4,45633.8,43919.7,45970.7
1975-01-09 07:00:00,44925.1,44069.5,45515.8,43772.8,45769.2
1975-01-10 07:00:00,44768.2,43891.0,45290.0,43498.5,45669.4
1975-01-11 07:00:00,44689.8,43832.9,45281.6,43509.9,45600.7
1975-01-12 07:00:00,44689.8,43842.0,45217.2,43501.8,45409.6
1975-01-13 07:00:00,44611.5,43720.3,45129.9,43348.2,45405.7
1975-01-14 07:00:00,44533.2,43661.1,45028.5,43251.4,45354.5
1975-01-15 07:00:00,44454.9,43620.9,44950.1,43154.8,45260.4
1975-01-16 07:00:00,44220.5,43390.7,44707.1,43089.3,45045.6
1975-01-17 07:00:00,43908.6,43083.7,44420.6,42691.8,44664.9
1975-01-18 07:00:00,43675.1,42804.3,44203.1,42507.8,44516.3
1975-01-19 07:00:00,43519.7,42659.4,43969.7,42304.1,44172.8
1975-01-20 07:00:00,43364.5,42550.3,43899.6,42292.8,44125.9
1975-01-21 07:00:00,43209.5,42430.5,43692.2,42114.2,43939.1
1975-01-22 07:00:00,42977.3,42134.0,43447.7,41752.7,43722.8
1975-01-23 07:00:00,42745.6,41940.9,43253.5,41608.4,43413.1
1975-01-24 07:00:00,42591.3,41766.6,43094.4,41461.7,43349.7
1975-01-25 07:00:00,42437.2,41619.2,42914.6,41365.8,43183.7
1975-01-26 07:00:00,42206.5,41421.8,42715.3,40944.4,43018.8
1975-01-27 07:00:00,41899.5,41106.2,42371.0,40847.3,42610.2
1975-01-28 07:00:00,41669.7,40809.6,42149.6,40552.8,42422.2
1975-01-29 07:00:00,41516.8,40770.9,41952.5,40437.1,42392.7
1975-01-30 07:00:00,41287.7,40523.0,41715.1,40212.1,42076.2
1975-01-31 07:00:00,41059.1,40294.5,41504.7,39981.5,41791.1
1975-02-01 07:00:00,40679.1,39929.1,41144.6,39669.8,41513.1
1975-02-02 07:00:00,40300.3,39542.3,40764.9,39320.1,40882.4
1975-02-03 07:00:00,39847.3,39120.7,40312.9,38717.9,40596.4
1975-02-04 07:00:00,39396.0,38713.0,39860.5,38500.0,40251.3
1975-02-05 07:00:00,39246.0,38514.3,39697.5,38216.3,40078.1
1975-02-06 07:00:00,39171.0,38458.9,39651.4,38179.8,39991.3
1975-02-07 07:00:00,39246.0,38589.2,39687.2,38202.4,39999.6
1975-02-08 07:00:00,39171.0,38457.9,39604.3,38149.6,39983.8
1975-02-09 07:00:00,38946.5,38238.1,39409.7,37995.0,39685.8
1975-02-10 07:00:00,38797.0,38070.2,39274.7,37864.6,39480.7
1975-02-11 07:00:00,38647.8,37945.3,39034.8,37615.1,39383.4
1975-02-12 07:00:00,38647.8,37913.1,39117.7,37608.1,39317.9
1975-02-13 07:00:00,38424.3,37687.3,38838.0,37329.2,39231.8
1975-02-14 07:00:00,38424.3,37747.6,38874.7,37429.6,39240.2
1975-02-15 07:00:00,38498.7,37781.6,39003.2,37492.3,39434.8
1975-02-16 07:00:00,38424.3,37733.0,38836.9,37430.4,39115.2
1975-02-17 07:00:00,38349.9,37671.6,38751.7,37268.2,38969.0
1975-02-18 07:00:00,38275.5,37535.2,38736.5,37213.2,39048.0
1975-02-19 07:00:00,38052.8,37375.2,38457.2,37071.8,38795.3
1975-02-20 07:00:00,37682.5,36969.1,38117.4,36776.9,38421.9
1975-02-21 07:00:00,37313.4,36618.1,37771.9,36226.4,38132.3
1975-02-22 07:00:00,36945.6,36286.7,37369.3,35927.8,37622.9
1975-02-23 07:00:00,36725.5,36114.0,37163.3,35759.4,37460.7
1975-02-24 07:00:00,36652.2,36005.0,37103.3,35627.5,37342.6
1975-02-25 07:00:00,36725.5,36087.9,37179.9,35843.6,37404.7
1975-02-26 07:00:00,36505.8,35838.2,36882.1,35545.4,37219.9
1975-02-27 07:00:00,36432.7,35769.8,36875.5,35569.2,37280.6
1975-02-28 07:00:00,36432.7,35704.7,36850.8,35344.4,37075.8
1975-03-01 07:00:00,36286.6,35709.2,36798.8,35345.9,37021.6
1975-03-02 07:00:00,36432.7,35735.3,36828.5,35449.2,37138.0
1975-03-03 07:00:00,36432.7,35796.6,36865.4,35424.1,37169.5
1975-03-04 07:00:00,36213.7,35553.2,36656.2,35324.0,36990.6
1975-03-05 07:00:00,35995.1,35327.1,36408.3,35055.4,36744.4
1975-03-06 07:00:00,35704.3,35050.8,36129.7,34711.1,36547.3
1975-03-07 07:00:00,35559.2,34908.4,35988.5,34578.1,36396.8
1975-03-08 07:00:00,35414.3,34743.5,35930.0,34410.4,36209.9
1975-03-09 07:00:00,35269.7,34589.1,35710.6,34359.6,35979.0
1975-03-10 07:00:00,35269.7,34636.3,35686.1,34318.4,35976.4
1975-03-11 07:00:00,35197.4,34557.0,35599.1,34334.0,35934.3
1975-03-12 07:00:00,35125.2,34492.8,35486.1,34077.8,35812.6
1975-03-13 07:00:00,34908.8,34210.0,35383.1,33910.3,35675.6
1975-03-14 07:00:00,34764.9,34087.0,35244.0,33771.4,35641.2
1975-03-15 07:00:00,34693.0,34015.7,35125.5,33701.7,35479.4
1975-03-16 07:00:00,34693.0,34070.2,35119.3,33767.3,35436.1
1975-03-17 07:00:00,34693.0,34062.0,35080.0,33804.6,35465.0
1975-03-18 07:00:00,34549.3,33918.0,34996.2,33575.4,35326.5
1975-03-19 07:00:00,34477.5,33814.8,34963.3,33557.6,35302.1
1975-03-20 07:00:00,34621.1,33984.0,35079.9,33772.0,35287.3
1975-03-21 07:00:00,34621.1,33955.7,35067.0,33739.6,35338.0
1975-03-22 07:00:00,34621.1,33954.5,35040.0,33623.4,35348.7
1975-03-23 07:00:00,34693.0,34007.6,35148.9,33676.4,35351.1
1975-03-24 07:00:00,34836.8,34178.0,35231.7,33902.7,35593.6
1975-03-25 07:00:00,34980.9,34344.5,35414.6,33999.9,35722.4
1975-03-26 07:00:00,35053.0,34431.5,35581.0,34169.2,35759.0
1975-03-27 07:00:00,35053.0,34424.5,35476.8,34112.4,35748.3
1975-03-28 07:00:00,34908.8,34203.5,35318.1,33955.9,35688.4
1975-03-29 07:00:00,34693.0,34005.8,35116.5,33852.4,35445.4
1975-03-30 07:00:00,34693.0,34114.1,35182.7,33730.7,35443.1
1975-03-31 07:00:00,34693.0,34071.1,35077.2,33826.6,35333.4
1975-04-01 07:00:00,34836.8,34145.7,35290.9,33915.2,35706.9
1975-04-02 07:00:00,34980.9,34348.8,35374.7,34009.5,35769.6
1975-04-03 07:00:00,35125.2,34481.5,35569.8,34222.1,35932.2
1975-04-04 07:00:00,35269.7,34616.4,35768.8,34309.1,36061.5
1975-04-05 07:00:00,35342.0,34664.4,35811.4,34360.2,36047.7
1975-04-06 07:00:00,35342.0,34686.6,35874.0,34283.9,36110.4
1975-04-07 07:00:00,35269.7,34592.5,35668.4,34269.1,35901.4
1975-04-08 07:00:00,35414.3,34743.5,35809.9,34421.3,36154.9
1975-04-09 07:00:00,35414.3,34775.3,35867.2,34550.4,36209.1
1975-04-10 07:00:00,35414.3,34777.6,35870.9,34512.7,36071.5
1975-04-11 07:00:00,35486.7,34791.8,35980.7,34429.1,36307.8
1975-04-12 07:00:00,35414.3,34720.0,35895.5,34473.8,36233.6
1975-04-13 07:00:00,35269.7,34632.7,35695.3,34378.6,36048.1
1975-04-14 07:00:00,35197.4,34570.6,35644.7,34329.8,36002.2
1975-04-15 07:00:00,35125.2,34391.7,35565.1,34179.6,35857.1
1975-04-16 07:00:00,35053.0,34418.2,35401.7,34069.1,35730.5
1975-04-17 07:00:00,34908.8,34215.7,35385.4,33948.0,35642.5
1975-04-18 07:00:00,34693.0,34098.4,35148.4,33902.2,35318.9
1975-04-19 07:00:00,34693.0,33989.9,35145.3,33742.6,35550.0
1975-04-20 07:00:00,34836.8,34170.9,35290.6,33919.5,35682.7
1975-04-21 07:00:00,35053.0,34379.5,35514.2,34207.6,35802.8
1975-04-22 07:00:00,35414.3,34748.6,35790.1,34577.3,36168.5
1975-04-23 07:00:00,35704.3,35059.7,36112.1,34790.7,36417.0
1975-04-24 07:00:00,35995.1,35334.2,36463.0,34958.1,36750.9
1975-04-25 07:00:00,35995.1,35303.1,36424.9,34914.7,36744.9
1975-04-26 07:00:00,36067.9,35421.6,36485.2,35097.2,36799.2
1975-04-27 07:00:00,36140.7,35446.1,36586.5,35081.2,36896.1
1975-04-28 07:00:00,36140.7,35500.4,36542.3,35201.9,36816.2
1975-04-29 07:00:00,36286.6,35696.7,36688.9,35338.0,37040.8
1975-04-30 07:00:00,36432.7,35688.9,36827.2,35389.0,37132.9
1975-05-01 07:00:00,36505.8,35863.5,36945.9,35474.5,37204.5
1975-05-02 07:00:00,36725.5,36035.1,37156.2,35776.1,37685.6
1975-05-03 07:00:00,37166.1,36460.5,37604.9,36202.0,37963.4
1975-05-04 07:00:00,37534.7,36881.5,38064.2,36435.9,38281.9
1975-05-05 07:00:00,37830.4,37132.3,38275.1,36972.4,38618.4
1975-05-06 07:00:00,38052.8,37379.7,38518.3,37024.1,38938.3
1975-05-07 07:00:00,38275.5,37555.1,38800.6,37368.0,39072.3
1975-05-08 07:00:00,38424.3,37706.3,38841.0,37316.3,39225.6
1975-05-09 07:00:00,38498.7,37770.2,38928.3,37483.4,39259.9
1975-05-10 07:00:00,38498.7,37780.4,38856.4,37492.2,39278.9
1975-05-11 07:00:00,38498.7,37833.1,38920.6,37501.4,39229.8
1975-05-12 07:00:00,38498.7,37809.2,38971.3,37492.5,39162.6
1975-05-13 07:00:00,38349.9,37667.1,38793.0,37391.4,39209.1
1975-05-14 07:00:00,38349.9,37609.4,38777.2,37292.2,39077.4
1975-05-15 07:00:00,38127.0,37449.9,38515.7,37093.3,38895.9
